City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Nouakchott,MR,2021-03-24 17:24:18,18.0858,-15.9785,77.0,57,9,18.41
294,Cooma,AU,2021-03-24 17:27:41,-36.2333,149.1333,51.8,93,40,3.44
295,Saint-Georges,GD,2021-03-24 17:27:41,12.0564,-61.7485,86.0,62,20,16.11
296,Tanete,ID,2021-03-24 17:27:41,-3.9443,119.7848,75.22,94,100,1.12
297,Jabinyanah,TN,2021-03-24 17:27:42,35.035,10.9081,59.0,51,40,8.05
298,Krasnoselkup,RU,2021-03-24 17:27:42,65.7,82.4667,21.54,96,100,8.16
299,Shelburne,CA,2021-03-24 17:27:42,44.0787,-80.2041,68.0,55,40,17.27
300,Sao Filipe,CV,2021-03-24 17:27:42,14.8961,-24.4956,72.75,71,0,15.68
301,Lodwar,KE,2021-03-24 17:18:53,3.1191,35.5973,90.68,25,71,7.94
302,Nouadhibou,MR,2021-03-24 17:27:43,20.931,-17.0347,69.8,73,0,19.57
303,Margate,GB,2021-03-24 17:18:38,51.3813,1.3862,53.01,66,100,4.0
304,Port Hedland,AU,2021-03-24 17:27:43,-20.3167,118.5667,77.0,94,13,4.61
305,Kongolo,CD,2021-03-24 17:27:43,-5.3833,27.0,77.99,72,29,5.73
306,Pombia,IT,2021-03-24 17:27:43,45.653,8.6336,62.6,29,0,5.75
307,Barranca,PE,2021-03-24 17:27:44,-10.75,-77.7667,75.42,68,93,9.57
308,Astana,KZ,2021-03-24 17:27:44,51.1801,71.446,17.6,86,0,4.47
309,Oum Hadjer,TD,2021-03-24 17:27:44,13.2954,19.6966,98.64,8,88,11.07
310,Kushmurun,KZ,2021-03-24 17:27:44,52.4503,64.6311,17.47,94,55,8.81
311,Salinopolis,BR,2021-03-24 17:24:15,-0.6136,-47.3561,79.29,86,100,11.36
312,Mantsala,FI,2021-03-24 17:27:45,60.6609,25.2838,37.0,80,95,10.0
313,Baykit,RU,2021-03-24 17:27:45,61.67,96.37,17.92,96,100,3.29
314,Tasiilaq,GL,2021-03-24 17:27:45,65.6145,-37.6368,10.4,61,40,9.22
315,Skelleftea,SE,2021-03-24 17:27:46,64.7507,20.9528,43.0,65,0,12.66
316,Karamsad,IN,2021-03-24 17:27:46,22.55,72.9,82.4,24,0,2.3
317,Vardo,NO,2021-03-24 17:27:46,70.3705,31.1107,32.0,100,40,14.97
318,Katsuura,JP,2021-03-24 17:18:43,35.1333,140.3,57.99,64,100,3.0
319,Grand Gaube,MU,2021-03-24 17:26:09,-20.0064,57.6608,79.0,83,69,5.57
320,Lahij,YE,2021-03-24 17:27:47,13.1667,44.5833,76.28,31,6,3.49
321,Shimoda,JP,2021-03-24 17:18:48,34.6667,138.95,53.01,88,100,6.87
322,Matamoros,MX,2021-03-24 17:27:47,25.5333,-103.25,77.0,3,75,11.5
323,Issenye,TZ,2021-03-24 17:27:47,-2.0,34.3333,69.91,64,95,2.62
324,Satka,RU,2021-03-24 17:27:48,55.0425,59.04,26.02,92,92,8.52
325,Cartagena,CO,2021-03-24 17:18:53,10.3997,-75.5144,86.0,74,40,9.22
326,Sioux Lookout,CA,2021-03-24 17:27:48,50.1001,-91.917,26.6,68,90,10.36
327,Maridi,SS,2021-03-24 17:25:16,4.9158,29.4742,85.15,30,66,1.01
328,Yugorsk,RU,2021-03-24 17:27:49,61.3133,63.3319,19.13,94,90,5.55
329,Dakar,SN,2021-03-24 17:23:17,14.6937,-17.4441,75.2,64,0,16.11
330,Ponerihouen,NC,2021-03-24 17:27:49,-21.0833,165.4,75.2,81,84,6.35
331,Derby,GB,2021-03-24 17:24:39,52.9228,-1.4766,55.99,47,0,13.8
332,Santa Isabel Do Rio Negro,BR,2021-03-24 17:27:50,-0.4139,-65.0192,81.5,70,80,5.06
333,Sakaiminato,JP,2021-03-24 17:27:50,35.55,133.2333,50.0,93,75,1.14
334,Caravelas,BR,2021-03-24 17:18:25,-17.7125,-39.2481,86.29,48,0,8.43
335,Dimona,IL,2021-03-24 17:27:50,31.0667,35.0333,57.0,24,0,1.01
336,Russell,US,2021-03-24 17:15:27,32.3502,-85.1999,68.0,68,75,6.91
337,Cidreira,BR,2021-03-24 17:27:51,-30.1811,-50.2056,76.06,70,53,9.57
338,Jalu,LY,2021-03-24 17:18:39,29.0331,21.5482,58.51,39,22,17.72
339,Kifri,IQ,2021-03-24 17:27:51,34.6959,44.9661,65.79,47,71,8.16
340,Chunhuhub,MX,2021-03-24 17:27:51,19.55,-88.6833,90.99,44,76,7.78
341,Timberlake,US,2021-03-24 17:27:51,37.3207,-79.2575,59.0,82,90,3.44
342,Roald,NO,2021-03-24 17:18:38,62.5833,6.1333,39.2,87,75,24.16
343,Touros,BR,2021-03-24 17:27:52,-5.1989,-35.4608,87.8,58,40,13.8
344,Dingle,PH,2021-03-24 17:27:52,10.9995,122.6711,75.9,91,100,8.16
345,Ketchikan,US,2021-03-24 17:27:52,55.3422,-131.6461,39.2,100,90,5.12
346,Portland,US,2021-03-24 17:15:38,45.5234,-122.6762,44.6,81,90,8.05
347,Petropavlovskoye,RU,2021-03-24 17:27:52,52.0712,84.107,27.57,72,66,12.37
348,Solnechnyy,RU,2021-03-24 17:27:52,50.7214,136.6319,14.94,76,1,4.52
349,Ust-Kuyga,RU,2021-03-24 17:27:53,70.0167,135.6,-23.98,100,100,0.51
350,Ballangen,NO,2021-03-24 17:27:53,68.3428,16.8315,41.0,70,75,32.21
351,Pangody,RU,2021-03-24 17:27:53,65.85,74.4859,1.49,99,63,7.16
352,Guerrero Negro,MX,2021-03-24 17:27:54,27.9769,-114.0611,61.39,59,64,16.46
353,Inuvik,CA,2021-03-24 17:17:57,68.3499,-133.7218,3.2,66,98,3.44
354,Canutama,BR,2021-03-24 17:27:54,-6.5339,-64.3831,80.33,78,97,3.94
355,Chiltepec,MX,2021-03-24 17:27:54,18.4847,-96.9019,93.87,22,1,2.33
356,Fortuna,US,2021-03-24 17:27:54,40.5982,-124.1573,51.01,93,40,5.75
357,Mineros,BO,2021-03-24 17:27:55,-17.1167,-63.2333,86.0,66,75,11.5
358,Fountain,US,2021-03-24 17:24:50,38.6822,-104.7008,35.01,64,75,8.05
359,Laguna,US,2021-03-24 17:24:38,38.421,-121.4238,55.99,37,1,1.66
360,Faya,SA,2021-03-24 17:18:01,18.3851,42.4509,68.0,52,0,6.91
361,Bilopillya,UA,2021-03-24 17:27:55,51.1502,34.3129,29.43,83,89,14.34
362,Tabou,CI,2021-03-24 17:23:16,4.423,-7.3528,82.89,75,91,11.39
363,Fairbanks,US,2021-03-24 17:23:16,64.8378,-147.7164,12.0,92,75,2.33
364,Summerland,CA,2021-03-24 17:27:55,49.5998,-119.6691,44.6,52,100,6.91
365,Dandong,CN,2021-03-24 17:27:56,40.1292,124.3947,42.33,87,0,2.21
366,Narwar,IN,2021-03-24 17:27:56,25.65,77.9,78.93,17,66,7.65
367,Yulara,AU,2021-03-24 17:27:56,-25.2406,130.9889,71.6,60,2,8.05
368,Kemin,KG,2021-03-24 17:27:56,42.7846,75.6892,45.97,55,86,3.94
369,Colon,PA,2021-03-24 17:27:57,9.3592,-79.9014,82.0,74,32,8.01
370,Ust-Kan,RU,2021-03-24 17:27:57,50.9276,84.761,14.54,88,42,4.38
371,Valdosta,US,2021-03-24 17:27:57,30.8327,-83.2785,80.6,41,1,12.66
372,Camacha,PT,2021-03-24 17:27:57,33.0833,-16.3333,64.4,72,40,13.8
373,Asau,RO,2021-03-24 17:27:58,46.4333,26.4,33.01,60,99,11.05
374,Imbituba,BR,2021-03-24 17:27:58,-28.24,-48.6703,84.2,65,40,12.66
375,Beloha,MG,2021-03-24 17:27:58,-25.1667,45.05,70.97,81,16,5.66
376,San-Pedro,CI,2021-03-24 17:27:59,4.7485,-6.6363,83.12,74,92,12.17
377,Alta Floresta,BR,2021-03-24 17:27:59,-9.8756,-56.0861,75.2,90,100,1.83
378,Vila Do Maio,CV,2021-03-24 17:28:00,15.1333,-23.2167,77.0,57,0,23.02
379,Yarada,IN,2021-03-24 17:28:00,17.65,83.2667,78.8,83,1,2.3
380,Vani,GE,2021-03-24 17:28:00,42.0832,42.5216,42.8,93,90,10.36
381,Znamenskoye,RU,2021-03-24 17:28:01,57.1281,73.8282,28.42,92,100,7.56
382,Saint-Augustin,CA,2021-03-24 17:28:01,51.226,-58.6502,32.83,98,84,4.12
383,Nikolayevsk-Na-Amure,RU,2021-03-24 17:28:01,53.1406,140.73,2.5,95,57,4.12
384,Ouango,CF,2021-03-24 17:28:02,4.3133,22.5552,80.65,63,94,0.16
385,Turbat,PK,2021-03-24 17:28:02,26.0023,63.044,78.03,35,0,3.69
386,Contamana,PE,2021-03-24 17:28:02,-7.3333,-75.0167,82.6,77,85,4.38
387,Cervo,ES,2021-03-24 17:28:02,43.6702,-7.4101,57.0,72,96,4.0
388,San Ignacio,BZ,2021-03-24 17:28:03,17.1561,-89.0714,89.6,51,0,6.91
389,Suriapet,IN,2021-03-24 17:24:03,17.15,79.6167,81.36,40,3,7.78
390,Olinda,BR,2021-03-24 17:25:27,-8.0089,-34.8553,82.4,65,40,9.22
391,Batagay,RU,2021-03-24 17:28:03,67.6333,134.6333,-26.7,100,95,1.52
392,Finspang,SE,2021-03-24 17:28:03,58.7058,15.7674,50.0,66,75,18.41
393,Mugur-Aksy,RU,2021-03-24 17:28:03,50.35,90.5,10.53,80,16,7.07
394,Darlington,GB,2021-03-24 17:28:04,54.5243,-1.5504,51.01,53,20,19.57
395,Kuusankoski,FI,2021-03-24 17:28:04,60.907,26.6244,35.01,100,90,13.8
396,Leh,IN,2021-03-24 17:25:02,34.1667,77.5833,24.03,74,67,3.78
397,Nyurba,RU,2021-03-24 17:28:04,63.2842,118.3319,-16.28,100,92,2.51
398,Kidal,ML,2021-03-24 17:28:05,18.4411,1.4078,93.27,4,27,17.9
399,Tranas,SE,2021-03-24 17:28:05,58.0372,14.9782,50.0,71,90,12.66
400,Murray Bridge,AU,2021-03-24 17:28:05,-35.1167,139.2667,57.0,87,40,5.01
401,Yar-Sale,RU,2021-03-24 17:28:05,66.8333,70.8333,2.44,99,33,8.16
402,Padang,ID,2021-03-24 17:28:06,-0.9492,100.3543,78.8,89,75,1.14
403,Tuatapere,NZ,2021-03-24 17:28:06,-46.1333,167.6833,46.0,95,8,1.01
404,Charleston,US,2021-03-24 17:26:10,32.7766,-79.9309,75.2,73,1,5.75
405,Karabuk,TR,2021-03-24 17:28:06,41.2049,32.6277,34.32,91,100,3.87
406,Wana,PK,2021-03-24 17:28:07,32.2989,69.5725,56.1,63,79,1.3
407,Nha Trang,VN,2021-03-24 17:28:07,12.25,109.1833,75.2,94,75,9.22
408,Haines Junction,CA,2021-03-24 17:28:07,60.7522,-137.5108,6.8,61,100,3.44
409,Ciudad Bolivar,VE,2021-03-24 17:18:41,8.1222,-63.5497,94.19,33,39,7.96
410,Kenai,US,2021-03-24 17:28:08,60.5544,-151.2583,26.6,74,1,9.22
411,Necochea,AR,2021-03-24 17:18:36,-38.5473,-58.7368,79.9,41,0,10.51
412,Puerto Escondido,MX,2021-03-24 17:28:08,15.85,-97.0667,87.8,74,1,8.05
413,Pangkalanbuun,ID,2021-03-24 17:28:08,-2.6833,111.6167,74.79,94,94,2.19
414,Shatalovo,RU,2021-03-24 17:28:09,54.334,32.4465,22.64,95,12,2.89
415,Aitape,PG,2021-03-24 17:28:09,-3.1374,142.3475,77.31,84,100,4.21
416,Pagudpud,PH,2021-03-24 17:28:09,18.5616,120.7868,76.19,88,9,9.51
417,Buala,SB,2021-03-24 17:25:09,-8.145,159.5921,78.94,80,83,3.18
418,Sukhothai,TH,2021-03-24 17:28:09,17.25,99.6667,90.0,70,54,4.97
419,Ariquemes,BR,2021-03-24 17:28:10,-9.9133,-63.0408,83.08,74,68,2.77
420,Manicore,BR,2021-03-24 17:28:10,-5.8092,-61.3003,82.4,74,75,6.91
421,Earlston,GB,2021-03-24 17:28:10,55.6386,-2.675,48.0,71,60,14.0
422,Svetlopolyansk,RU,2021-03-24 17:28:11,59.4184,52.3605,30.79,94,100,7.07
423,Bardiyah,LY,2021-03-24 17:28:11,31.7561,25.0865,56.62,60,21,20.24
424,Sao Jose Da Coroa Grande,BR,2021-03-24 17:28:11,-8.8978,-35.1478,82.47,69,71,11.5
425,Hovd,MN,2021-03-24 17:28:11,48.0056,91.6419,34.3,29,0,8.12
426,Montbrison,FR,2021-03-24 17:28:12,45.6667,4.0833,62.6,36,0,3.44
427,Mongo,TD,2021-03-24 17:28:12,12.1844,18.693,96.94,9,96,5.7
428,Sulangan,PH,2021-03-24 17:28:12,11.1373,123.7228,81.18,79,47,13.56
429,Podgornoye,RU,2021-03-24 17:28:12,51.735,39.1496,33.8,55,0,8.95
430,Luganville,VU,2021-03-24 17:28:13,-15.5333,167.1667,77.22,86,87,2.86
431,Grass Valley,US,2021-03-24 17:28:13,39.2191,-121.0611,54.0,20,1,8.05
432,Vila Velha,BR,2021-03-24 17:28:13,-20.3297,-40.2925,87.8,62,20,11.5
433,Masterton,NZ,2021-03-24 17:28:13,-40.9597,175.6575,57.99,89,97,1.01
434,Ouesso,CG,2021-03-24 17:28:13,1.6136,16.0517,71.71,97,98,3.06
435,Port Shepstone,ZA,2021-03-24 17:28:14,-30.7414,30.455,73.08,67,100,11.32
436,Soyo,AO,2021-03-24 17:28:14,-6.1349,12.3689,79.23,79,99,12.97
437,Tabuk,PH,2021-03-24 17:28:14,17.4189,121.4443,71.19,93,14,2.51
438,Mandalgovi,MN,2021-03-24 17:28:15,45.7625,106.2708,41.54,20,61,8.39
439,Moron,AR,2021-03-24 17:28:15,-34.6534,-58.6198,82.0,57,2,5.01
440,Ancud,CL,2021-03-24 17:28:15,-41.8697,-73.8203,57.2,51,75,10.36
441,Lalsk,RU,2021-03-24 17:28:16,60.7415,47.5862,33.39,98,100,8.41
442,Kapoeta,SS,2021-03-24 17:28:16,4.7717,33.5903,89.87,23,98,11.48
443,Bandarbeyla,SO,2021-03-24 17:25:16,9.4942,50.8122,78.51,59,0,8.34
444,Nanaimo,CA,2021-03-24 17:26:14,49.1663,-123.936,45.0,87,100,11.5
445,Flinders,AU,2021-03-24 17:25:42,-34.5833,150.8552,69.01,71,15,4.0
446,Buraydah,SA,2021-03-24 17:27:26,26.326,43.975,89.6,20,0,4.61
447,Half Moon Bay,US,2021-03-24 17:28:16,37.4636,-122.4286,64.4,71,1,8.05
448,Makarov,RU,2021-03-24 17:28:17,48.6333,142.8,21.7,88,35,5.08
449,Narsaq,GL,2021-03-24 17:28:17,60.9167,-46.05,24.8,39,75,3.44
450,Sierra Vista,US,2021-03-24 17:23:32,31.5545,-110.3037,48.0,61,75,19.57
451,Gouloure,BF,2021-03-24 17:28:17,12.2306,-1.9289,104.0,10,100,12.66
452,Chesham,GB,2021-03-24 17:28:17,51.7,-0.6,54.0,71,75,9.22
453,Luwuk,ID,2021-03-24 17:28:18,-0.9516,122.7875,76.89,89,99,3.69
454,North Bend,US,2021-03-24 17:28:18,43.4065,-124.2243,44.01,93,90,4.61
455,Katima Mulilo,NA,2021-03-24 17:28:18,-17.5,24.2667,74.68,67,80,4.25
456,Byron Bay,AU,2021-03-24 17:28:18,-28.65,153.6167,68.0,73,0,3.44
457,Cururupu,BR,2021-03-24 17:28:19,-1.8283,-44.8683,78.01,89,100,3.53
458,Bilma,NE,2021-03-24 17:28:19,18.6853,12.9164,85.24,7,64,13.02
459,Kutum,SD,2021-03-24 17:28:19,14.2,24.6667,86.68,10,6,8.72
460,La Ronge,CA,2021-03-24 17:28:19,55.1001,-105.2842,19.4,68,100,12.66
461,Alugan,PH,2021-03-24 17:28:20,12.2188,125.4808,78.89,85,97,12.28
462,Alofi,NU,2021-03-24 17:25:29,-19.0595,-169.9187,71.6,94,14,1.14
463,Vestmannaeyjar,IS,2021-03-24 17:28:20,63.4427,-20.2734,37.4,70,40,18.41
464,Rawson,AR,2021-03-24 17:28:20,-43.3002,-65.1023,62.15,41,89,17.4
465,Meulaboh,ID,2021-03-24 17:28:20,4.1363,96.1285,74.23,92,100,4.88
466,Xining,CN,2021-03-24 17:28:21,36.6167,101.7667,40.35,33,25,1.68
467,High Level,CA,2021-03-24 17:23:39,58.5169,-117.136,3.2,78,20,14.97
468,Myitkyina,MM,2021-03-24 17:28:21,25.3833,97.4,70.84,33,0,1.9
469,Coffs Harbour,AU,2021-03-24 17:28:21,-30.3,153.1333,60.8,94,0,6.91
470,Sokoto,NG,2021-03-24 17:28:21,13.0609,5.239,103.21,7,61,9.04
471,Husyatyn,UA,2021-03-24 17:28:21,49.0726,26.2141,37.0,50,89,7.11
472,Cap Malheureux,MU,2021-03-24 17:28:22,-19.9842,57.6142,79.0,83,69,5.77
473,Boyolangu,ID,2021-03-24 17:28:22,-8.1181,111.8935,76.19,90,100,1.92
474,Saint-Francois,FR,2021-03-24 17:28:22,46.4154,3.9054,64.4,32,0,3.44
475,Alyangula,AU,2021-03-24 17:28:22,-13.8483,136.4192,83.12,78,100,7.81
476,Rio Gallegos,AR,2021-03-24 17:28:23,-51.6226,-69.2181,51.8,35,40,35.68
477,Saskatoon,CA,2021-03-24 17:28:23,52.1168,-106.6345,39.0,56,75,20.71
478,Poronaysk,RU,2021-03-24 17:28:23,49.2167,143.1167,15.8,83,8,7.0
479,Sola,VU,2021-03-24 17:28:24,-13.8833,167.55,80.33,73,71,2.95
480,Asyut,EG,2021-03-24 17:24:49,27.181,31.1837,82.4,23,0,20.71
481,Harper,LR,2021-03-24 17:28:24,4.375,-7.7169,82.26,76,87,10.74
482,Samarai,PG,2021-03-24 17:19:01,-10.6167,150.6667,80.58,81,100,7.76
483,Bien Hoa,VN,2021-03-24 17:27:05,10.95,106.8167,82.4,74,40,6.91
484,Muroran,JP,2021-03-24 17:28:24,42.3172,140.9881,42.69,88,94,3.74
485,Aklavik,CA,2021-03-24 17:28:25,68.2191,-135.0107,3.2,66,100,3.44
486,Nichinan,JP,2021-03-24 17:28:25,31.6,131.3667,55.71,95,100,3.69
487,Umba,RU,2021-03-24 17:28:25,66.6871,34.3429,34.43,98,100,11.92
488,Mollendo,PE,2021-03-24 17:28:25,-17.0231,-72.0147,74.32,73,98,10.42
489,Sungairaya,ID,2021-03-24 17:28:26,0.7,108.9,75.6,92,100,1.05
490,Ossora,RU,2021-03-24 17:28:26,59.2353,163.0719,17.01,94,100,7.36
491,Ust-Kulom,RU,2021-03-24 17:28:26,61.6864,53.6902,31.75,92,97,8.41
492,Nusaybin,TR,2021-03-24 17:28:26,37.0778,41.2178,49.62,84,70,6.71
493,Kupang,ID,2021-03-24 17:28:27,-10.1667,123.5833,77.76,88,99,3.89
494,Miyazu,JP,2021-03-24 17:28:27,35.5333,135.1833,48.04,89,99,5.93
495,Manokwari,ID,2021-03-24 17:18:54,-0.8667,134.0833,78.24,82,98,5.21
496,Namatanai,PG,2021-03-24 17:28:28,-3.6667,152.4333,78.82,82,100,3.36
497,Upata,VE,2021-03-24 17:28:28,8.0086,-62.3989,90.0,56,70,4.0
498,Tautira,PF,2021-03-24 17:28:28,-17.7333,-149.15,80.6,78,75,3.44
499,Mosetse,BW,2021-03-24 17:28:29,-20.75,26.65,77.54,45,100,4.7
500,San Quintin,MX,2021-03-24 17:28:29,30.4833,-115.95,58.21,68,25,8.34
501,Smithers,CA,2021-03-24 17:18:02,54.7804,-127.1743,33.8,100,90,2.3
502,Camocim,BR,2021-03-24 17:28:29,-2.9022,-40.8411,80.94,82,77,10.76
503,Maple Creek,CA,2021-03-24 17:28:29,49.9168,-109.4848,42.8,42,92,17.27
504,Makakilo City,US,2021-03-24 17:25:15,21.3469,-158.0858,75.2,78,90,12.66
505,Obregon,NI,2021-03-24 17:28:30,11.9566,-85.9636,87.8,55,20,13.8
506,Isla Mujeres,MX,2021-03-24 17:28:30,21.2311,-86.731,84.2,65,40,20.71
507,Bafq,IR,2021-03-24 17:28:30,31.6128,55.4107,82.2,14,92,19.82
508,Skibbereen,IE,2021-03-24 17:28:31,51.55,-9.2667,48.2,87,75,18.41
509,Iqaluit,CA,2021-03-24 17:28:31,63.7506,-68.5145,-16.01,58,40,4.61
510,Karatau,KZ,2021-03-24 17:28:31,43.1667,70.4667,51.1,63,96,6.55
511,Bubaque,GW,2021-03-24 17:28:31,11.2833,-15.8333,78.85,64,25,17.92
512,Oksfjord,NO,2021-03-24 17:28:32,70.2396,22.3479,41.0,70,0,6.91
513,Gumdag,TM,2021-03-24 17:28:32,39.2061,54.5906,73.38,33,100,9.69
514,Aksu,CN,2021-03-24 17:28:32,41.1231,80.2644,55.85,28,0,6.8
515,Vao,NC,2021-03-24 17:28:32,-22.6667,167.4833,75.63,66,58,13.78
516,Pokhara,NP,2021-03-24 17:28:33,28.2333,83.9833,65.95,23,31,8.03
517,La Paz,BO,2021-03-24 17:26:31,-16.5,-68.15,57.2,54,40,9.22
518,San Patricio,US,2021-03-24 17:28:33,28.017,-97.5169,77.0,88,90,10.36
519,Japura,ID,2021-03-24 17:28:33,-0.3167,102.35,73.49,98,100,3.11
520,Nuuk,GL,2021-03-24 17:28:34,64.1835,-51.7216,10.4,61,75,5.75
521,Saint-Michel-Des-Saints,CA,2021-03-24 17:28:34,46.6834,-73.9159,49.78,80,100,8.57
522,Kuching,MY,2021-03-24 17:28:34,1.55,110.3333,75.2,100,40,2.3
523,Marawi,PH,2021-03-24 17:18:35,7.9986,124.2928,75.0,91,100,3.0
524,Manyana,BW,2021-03-24 17:28:35,-23.4,21.7167,72.41,64,72,5.28
525,Libourne,FR,2021-03-24 17:28:35,44.9167,-0.25,62.6,48,0,10.36
526,Karpogory,RU,2021-03-24 17:28:35,64.0019,44.4451,34.3,97,100,9.86
527,San Andres,CO,2021-03-24 17:28:35,12.5847,-81.7006,87.8,62,20,11.5
528,Thinadhoo,MV,2021-03-24 17:28:36,0.5333,72.9333,82.94,73,89,8.99
529,Molina,CL,2021-03-24 17:28:36,-35.1167,-71.2833,77.0,46,0,4.61
530,Mayumba,GA,2021-03-24 17:18:37,-3.432,10.6554,77.88,81,99,12.59
531,Hibbing,US,2021-03-24 17:28:36,47.4272,-92.9377,34.0,86,90,10.36
532,Broken Hill,AU,2021-03-24 17:28:36,-31.95,141.4333,60.8,63,44,5.75
533,Mosquera,CO,2021-03-24 17:25:35,4.7059,-74.2302,64.4,59,75,8.05
534,Mirpur Mathelo,PK,2021-03-24 17:28:37,28.0227,69.5489,76.87,33,56,9.71
535,Ponta Delgada,PT,2021-03-24 17:28:37,37.7333,-25.6667,57.2,72,20,14.97
536,Sorland,NO,2021-03-24 17:28:37,67.667,12.6934,41.0,81,75,48.34
537,Andenes,NO,2021-03-24 17:28:37,69.3143,16.1194,37.0,93,90,25.32
538,Pelym,RU,2021-03-24 17:28:38,61.0108,61.9978,17.6,93,72,5.19
539,Invermere,CA,2021-03-24 17:28:38,50.5167,-116.0354,39.99,54,100,5.99
540,Keti Bandar,PK,2021-03-24 17:24:07,24.1447,67.4497,79.12,64,23,10.85
541,Noumea,NC,2021-03-24 17:24:47,-22.2763,166.4572,75.2,73,0,3.44
542,Baculin,PH,2021-03-24 17:24:06,7.4525,126.5842,76.51,86,86,5.08
543,Biltine,TD,2021-03-24 17:28:38,14.5333,20.9167,94.87,9,14,9.19
544,Miles City,US,2021-03-24 17:26:31,46.4083,-105.8406,42.8,45,1,11.5
545,San Rafael,AR,2021-03-24 17:26:46,-34.6177,-68.3301,74.57,35,0,10.4
546,Kashi,CN,2021-03-24 17:28:39,39.4547,75.9797,57.2,11,40,8.95
